Date,Open,High,Low,Close,Adj Close,Volume
2023-02-17,1165.000000,1165.000000,1155.000000,1160.000000,1018.280579,7084200
2023-02-20,1160.000000,1170.000000,1155.000000,1170.000000,1027.058838,5745400
2023-02-21,1165.000000,1180.000000,1160.000000,1170.000000,1027.058838,9346500
2023-02-22,1170.000000,1175.000000,1160.000000,1160.000000,1018.280579,5933600
2023-02-23,1160.000000,1210.000000,1160.000000,1205.000000,1057.782837,19528000
2023-02-24,1205.000000,1210.000000,1180.000000,1200.000000,1053.393677,15474300
2023-02-27,1200.000000,1250.000000,1200.000000,1245.000000,1092.895996,23555000
2023-02-28,1245.000000,1255.000000,1225.000000,1250.000000,1097.285034,18545000
2023-03-01,1250.000000,1255.000000,1220.000000,1245.000000,1092.895996,20428800
2023-03-02,1245.000000,1245.000000,1230.000000,1230.000000,1079.728516,17555900
2023-03-03,1230.000000,1235.000000,1215.000000,1230.000000,1079.728516,16654200
2023-03-06,1230.000000,1235.000000,1220.000000,1230.000000,1079.728516,16806700
2023-03-07,1230.000000,1280.000000,1230.000000,1260.000000,1106.063354,26587100
2023-03-08,1255.000000,1260.000000,1235.000000,1240.000000,1088.506836,16739400
2023-03-09,1240.000000,1240.000000,1220.000000,1235.000000,1084.117676,16007300
2023-03-10,1235.000000,1235.000000,1210.000000,1215.000000,1066.561035,13150400
2023-03-13,1210.000000,1225.000000,1195.000000,1200.000000,1053.393677,16004400
2023-03-14,1200.000000,1205.000000,1155.000000,1155.000000,1013.891418,21504400
2023-03-15,1155.000000,1170.000000,1135.000000,1140.000000,1000.723999,13781300
2023-03-16,1140.000000,1145.000000,1075.000000,1075.000000,943.665161,21074400
2023-03-17,1075.000000,1105.000000,1065.000000,1090.000000,956.832581,23793500
2023-03-20,1100.000000,1120.000000,1085.000000,1115.000000,978.778259,20275400
2023-03-21,1115.000000,1120.000000,1105.000000,1115.000000,978.778259,17950100
2023-03-24,1115.000000,1170.000000,1110.000000,1165.000000,1022.669678,20256400
2023-03-27,1180.000000,1180.000000,1150.000000,1170.000000,1027.058838,16504200
2023-03-28,1170.000000,1175.000000,1155.000000,1160.000000,1018.280579,14523800
2023-03-29,1165.000000,1190.000000,1160.000000,1185.000000,1040.226196,19395400
2023-03-30,1190.000000,1225.000000,1185.000000,1215.000000,1066.561035,20787800
2023-03-31,1215.000000,1225.000000,1205.000000,1225.000000,1075.339355,11089100
2023-04-03,1225.000000,1235.000000,1215.000000,1220.000000,1070.950195,11668600
2023-04-04,1220.000000,1240.000000,1215.000000,1240.000000,1088.506836,18972700
2023-04-05,1240.000000,1270.000000,1235.000000,1265.000000,1110.452515,23887900
2023-04-06,1265.000000,1275.000000,1190.000000,1250.000000,1097.285034,38019200
2023-04-10,1255.000000,1265.000000,1210.000000,1240.000000,1088.506836,20322200
2023-04-11,1240.000000,1270.000000,1235.000000,1255.000000,1101.674194,15357500
2023-04-12,1245.000000,1300.000000,1245.000000,1295.000000,1136.787354,22716900
2023-04-13,1295.000000,1330.000000,1290.000000,1320.000000,1158.733032,22705000
2023-04-14,1320.000000,1330.000000,1305.000000,1320.000000,1158.733032,16807600
2023-04-17,1320.000000,1360.000000,1300.000000,1300.000000,1141.176514,23100000
2023-04-18,1300.000000,1335.000000,1295.000000,1335.000000,1171.900513,16331200
2023-04-26,1335.000000,1345.000000,1320.000000,1345.000000,1180.678711,15614900
2023-04-27,1335.000000,1345.000000,1310.000000,1320.000000,1158.733032,16057500
2023-04-28,1325.000000,1330.000000,1315.000000,1320.000000,1158.733032,18136100
2023-05-02,1320.000000,1330.000000,1250.000000,1270.000000,1114.841675,20642000
2023-05-03,1265.000000,1290.000000,1245.000000,1250.000000,1097.285034,20078800
2023-05-04,1255.000000,1260.000000,1200.000000,1230.000000,1079.728516,24561800
2023-05-05,1240.000000,1245.000000,1200.000000,1210.000000,1062.171997,18960000
2023-05-08,1210.000000,1220.000000,1145.000000,1160.000000,1018.280579,35733500
2023-05-09,1160.000000,1190.000000,1125.000000,1175.000000,1031.447998,35404000
2023-05-10,1180.000000,1220.000000,1170.000000,1220.000000,1070.950195,31366000
2023-05-11,1225.000000,1225.000000,1185.000000,1200.000000,1053.393677,26138100
2023-05-12,1200.000000,1210.000000,1185.000000,1195.000000,1049.004517,12924900
2023-05-15,1195.000000,1200.000000,1170.000000,1180.000000,1035.837158,22832600
2023-05-16,1180.000000,1190.000000,1175.000000,1180.000000,1035.837158,19301600
2023-05-17,1180.000000,1185.000000,1140.000000,1145.000000,1005.113159,18493200
2023-05-19,1145.000000,1170.000000,1130.000000,1165.000000,1022.669678,22211500
2023-05-22,1165.000000,1200.000000,1165.000000,1200.000000,1053.393677,21514900
2023-05-23,1200.000000,1210.000000,1180.000000,1180.000000,1035.837158,18228400
2023-05-24,1180.000000,1210.000000,1100.000000,1180.000000,1035.837158,59747500
2023-05-25,1220.000000,1235.000000,1180.000000,1205.000000,1057.782837,41232800
2023-05-26,1205.000000,1225.000000,1180.000000,1195.000000,1049.004517,25289500
2023-05-29,1200.000000,1205.000000,1180.000000,1185.000000,1040.226196,15216900
2023-05-30,1200.000000,1200.000000,1160.000000,1175.000000,1031.447998,29094100
2023-05-31,1175.000000,1185.000000,1155.000000,1155.000000,1013.891418,34006300
2023-06-05,1155.000000,1170.000000,1100.000000,1105.000000,970.000000,62343900
2023-06-06,975.000000,1090.000000,975.000000,1000.000000,1000.000000,49205500
2023-06-07,1050.000000,1050.000000,970.000000,990.000000,990.000000,27203800
2023-06-08,990.000000,1005.000000,975.000000,1000.000000,1000.000000,31921200
2023-06-09,1005.000000,1025.000000,1000.000000,1005.000000,1005.000000,34524400
2023-06-12,1020.000000,1020.000000,990.000000,995.000000,995.000000,35887600
2023-06-13,995.000000,1005.000000,990.000000,995.000000,995.000000,31582500
2023-06-14,995.000000,1020.000000,995.000000,1010.000000,1010.000000,28519200
2023-06-15,1015.000000,1035.000000,1010.000000,1030.000000,1030.000000,30392100
2023-06-16,1030.000000,1045.000000,1015.000000,1015.000000,1015.000000,34652200
2023-06-19,1015.000000,1035.000000,1010.000000,1035.000000,1035.000000,31378700
2023-06-20,1035.000000,1040.000000,1025.000000,1030.000000,1030.000000,27330800
2023-06-21,1030.000000,1045.000000,1020.000000,1025.000000,1025.000000,32956500
2023-06-22,1025.000000,1035.000000,1015.000000,1020.000000,1020.000000,32319000
2023-06-23,1020.000000,1025.000000,1015.000000,1015.000000,1015.000000,35356400
2023-06-26,1020.000000,1045.000000,1010.000000,1035.000000,1035.000000,39360500
2023-06-27,1045.000000,1065.000000,1035.000000,1065.000000,1065.000000,37840500
2023-07-03,1065.000000,1075.000000,1045.000000,1070.000000,1070.000000,30755300
2023-07-04,1075.000000,1075.000000,1055.000000,1060.000000,1060.000000,15225100
2023-07-05,1060.000000,1065.000000,1050.000000,1060.000000,1060.000000,25112700
2023-07-06,1060.000000,1070.000000,1050.000000,1050.000000,1050.000000,27038200
2023-07-07,1055.000000,1060.000000,1045.000000,1050.000000,1050.000000,23729400
2023-07-10,1050.000000,1085.000000,1050.000000,1075.000000,1075.000000,37046600
2023-07-11,1075.000000,1080.000000,1065.000000,1080.000000,1080.000000,26527200
2023-07-12,1080.000000,1095.000000,1060.000000,1060.000000,1060.000000,34462800
2023-07-13,1065.000000,1075.000000,1040.000000,1045.000000,1045.000000,30877000
2023-07-14,1050.000000,1055.000000,1040.000000,1050.000000,1050.000000,29421800
2023-07-17,1055.000000,1065.000000,1050.000000,1055.000000,1055.000000,31024800
2023-07-18,1055.000000,1070.000000,1040.000000,1050.000000,1050.000000,31493800
2023-07-20,1050.000000,1060.000000,1045.000000,1045.000000,1045.000000,28277300
2023-07-21,1050.000000,1055.000000,1035.000000,1035.000000,1035.000000,28036800
2023-07-24,1040.000000,1050.000000,1035.000000,1045.000000,1045.000000,10378200
2023-07-25,1045.000000,1050.000000,1040.000000,1040.000000,1040.000000,6706200
2023-07-26,1040.000000,1050.000000,1035.000000,1035.000000,1035.000000,8014100
2023-07-27,1040.000000,1060.000000,1035.000000,1045.000000,1045.000000,11082400
2023-07-28,1045.000000,1045.000000,1030.000000,1035.000000,1035.000000,11038500
2023-07-31,1035.000000,1040.000000,1015.000000,1035.000000,1035.000000,13347100
2023-08-01,1035.000000,1040.000000,1020.000000,1020.000000,1020.000000,11786000
2023-08-02,1025.000000,1035.000000,1015.000000,1030.000000,1030.000000,10740000
2023-08-03,1030.000000,1030.000000,1000.000000,1000.000000,1000.000000,14887900
2023-08-04,1000.000000,1020.000000,1000.000000,1015.000000,1015.000000,7964400
2023-08-07,1015.000000,1030.000000,1010.000000,1020.000000,1020.000000,8633300
2023-08-08,1025.000000,1035.000000,1020.000000,1030.000000,1030.000000,8673800
2023-08-09,1035.000000,1035.000000,1015.000000,1015.000000,1015.000000,10345200
2023-08-10,1020.000000,1025.000000,1015.000000,1015.000000,1015.000000,5189800
2023-08-11,1015.000000,1030.000000,1015.000000,1025.000000,1025.000000,8937800
2023-08-14,1025.000000,1025.000000,1010.000000,1020.000000,1020.000000,8666800
2023-08-15,1020.000000,1025.000000,1015.000000,1025.000000,1025.000000,4812800
2023-08-16,1025.000000,1035.000000,1020.000000,1025.000000,1025.000000,5822400
2023-08-18,1025.000000,1030.000000,1015.000000,1020.000000,1020.000000,6100700
2023-08-21,1020.000000,1035.000000,1020.000000,1025.000000,1025.000000,10668200
2023-08-22,1025.000000,1060.000000,1025.000000,1045.000000,1045.000000,16481000
2023-08-23,1045.000000,1050.000000,1035.000000,1035.000000,1035.000000,7557200
2023-08-24,1045.000000,1045.000000,1030.000000,1030.000000,1030.000000,7013100
2023-08-25,1030.000000,1040.000000,1030.000000,1030.000000,1030.000000,3127000
